year,name,rating,category,engine,detail_url
2025,CF Moto 450CL-C,-,Custom/cruiser,449 ccm,https://bikez.com/motorcycles/cf_moto_450cl-c_2025.php
2025,CF Moto 450NK,-,Naked bike,450 ccm,https://bikez.com/motorcycles/cf_moto_450nk_2025.php
2025,CF Moto 450SS,-,Sport,449 ccm,https://bikez.com/motorcycles/cf_moto_450ss_2025.php
2025,CF Moto 675SS,-,Sport,675 ccm,https://bikez.com/motorcycles/cf_moto_675ss_2025.php
2025,CF Moto 800NK,-,Naked bike,799 ccm,https://bikez.com/motorcycles/cf_moto_800nk_2025.php
2025,CF Moto CForce 1000 Overland,-,ATV,963 ccm,https://bikez.com/motorcycles/cf_moto_cforce_1000_overland_2025.php
2025,CF Moto CForce 1000 Touring,-,ATV,963 ccm,https://bikez.com/motorcycles/cf_moto_cforce_1000_touring_2025.php
2025,CF Moto CForce 400,-,ATV,400 ccm,https://bikez.com/motorcycles/cf_moto_cforce_400_2025.php
2025,CF Moto CForce 500,-,ATV,500 ccm,https://bikez.com/motorcycles/cf_moto_cforce_500_2025.php
2025,CF Moto CForce 600,-,ATV,580 ccm,https://bikez.com/motorcycles/cf_moto_cforce_600_2025.php
2025,CF Moto CForce 600 Touring,-,ATV,580 ccm,https://bikez.com/motorcycles/cf_moto_cforce_600_touring_2025.php
2025,CF Moto CForce 800 Touring,-,ATV,800 ccm,https://bikez.com/motorcycles/cf_moto_cforce_800_touring_2025.php
2025,CF Moto CFX-2E,-,"Minibike, cross",Electric,https://bikez.com/motorcycles/cf_moto_cfx-2e_2025.php
2025,CF Moto Ibex 450,Show rating,Super motard,499 ccm,https://bikez.com/motorcycles/cf_moto_ibex_450_2025.php
2025,CF Moto Ibex 800 E,-,Super motard,799 ccm,https://bikez.com/motorcycles/cf_moto_ibex_800_e_2025.php
2025,CF Moto Papio CL,-,"Minibike, cross",126 ccm,https://bikez.com/motorcycles/cf_moto_papio_cl_2025.php
2025,CF Moto Papio SS,-,"Minibike, sport",126 ccm,https://bikez.com/motorcycles/cf_moto_papio_ss_2025.php
2025,Christini AWD Military,-,Enduro/offroad,450 ccm,https://bikez.com/motorcycles/christini_awd_military_2025.php
2025,Cleveland Ace Classic 250,-,Classic,249 ccm,https://bikez.com/motorcycles/cleveland_ace_classic_250_2025.php
2025,Cleveland Ace Racer 400,-,Classic,397 ccm,https://bikez.com/motorcycles/cleveland_ace_racer_400_2025.php
2025,Cleveland Ace Tracker 650,-,Classic,644 ccm,https://bikez.com/motorcycles/cleveland_ace_tracker_650_2025.php
2025,Cleveland Hauler 470,-,Enduro/offroad,449 ccm,https://bikez.com/motorcycles/cleveland_hauler_470_2025.php
2025,Cleveland Hooligun 250,-,Enduro/offroad,250 ccm,https://bikez.com/motorcycles/cleveland_hooligun_250_2025.php
2025,Cleveland Hooligun 300,-,Enduro/offroad,298 ccm,https://bikez.com/motorcycles/cleveland_hooligun_300_2025.php
2025,Cleveland Hooligun 450,-,Enduro/offroad,449 ccm,https://bikez.com/motorcycles/cleveland_hooligun_450_2025.php
2025,Cleveland Misfit 250 Twin,-,Allround,250 ccm,https://bikez.com/motorcycles/cleveland_misfit_250_twin_2025.php
2025,Cleveland Misfit 400 Twin,-,Allround,400 ccm,https://bikez.com/motorcycles/cleveland_misfit_400_twin_2025.php
2025,Cobra CX3E,-,"Minibike, cross",Electric,https://bikez.com/motorcycles/cobra_cx3e_2025.php
2025,Cobra CX50 FWE,-,"Minibike, cross",50 ccm,https://bikez.com/motorcycles/cobra_cx50_fwe_2025.php
2025,Cobra CX5E,-,"Minibike, cross",Electric,https://bikez.com/motorcycles/cobra_cx5e_2025.php
2025,Cobra CX65,-,"Minibike, cross",65 ccm,https://bikez.com/motorcycles/cobra_cx65_2025.php
2025,CSC Motorcycles Monterey,-,Scooter,Electric,https://bikez.com/motorcycles/csc_motorcycles_monterey_2025.php
2025,Daelim Besbi 125,-,Scooter,125 ccm,https://bikez.com/motorcycles/daelim_besbi_125_2025.php
2025,Daelim Bonita 50,-,Scooter,50 ccm,https://bikez.com/motorcycles/daelim_bonita_50_2025.php
2025,Daelim Daystar 125,-,Custom/cruiser,124 ccm,https://bikez.com/motorcycles/daelim_daystar_125_2025.php
2025,Daelim RoadSport 125,-,Sport,124 ccm,https://bikez.com/motorcycles/daelim_roadsport_125_2025.php
2025,Dafra NH 300,-,Allround,278 ccm,https://bikez.com/motorcycles/dafra_nh_300_2025.php
2025,Damon Hypersport SE,-,Prototype/concept model,Electric,https://bikez.com/motorcycles/damon_hypersport_se_2025.php
2025,Davinci DC100,-,Sport,Electric,https://bikez.com/motorcycles/davinci_dc100_2025.php
2025,Docker C50 Classic,-,Scooter,49 ccm,https://bikez.com/motorcycles/docker_c50_classic_2025.php
2025,Ducati DesertX 937,-,Enduro/offroad,937 ccm,https://bikez.com/motorcycles/ducati_desertx_937_2025.php
2025,Ducati DesertX 937 Discovery,-,Enduro/offroad,937 ccm,https://bikez.com/motorcycles/ducati_desertx_937_discovery_2025.php
2025,Ducati DesertX 937 Rally,-,Enduro/offroad,937 ccm,https://bikez.com/motorcycles/ducati_desertx_937_rally_2025.php
2025,Ducati Diavel V4,-,Naked bike,1158 ccm,https://bikez.com/motorcycles/ducati_diavel_v4_2025.php
2025,Ducati Hypermotard 698 Mono,-,Super motard,659 ccm,https://bikez.com/motorcycles/ducati_hypermotard_698_mono_2025.php
2025,Ducati Hypermotard 698 Mono RVE,-,Super motard,659 ccm,https://bikez.com/motorcycles/ducati_hypermotard_698_mono_rve_2025.php
2025,Ducati Hypermotard 950,-,Super motard,937 ccm,https://bikez.com/motorcycles/ducati_hypermotard_950_2025.php
2025,Ducati Hypermotard 950 RVE,-,Super motard,937 ccm,https://bikez.com/motorcycles/ducati_hypermotard_950_rve_2025.php
2025,Ducati Hypermotard 950 SP,-,Super motard,937 ccm,https://bikez.com/motorcycles/ducati_hypermotard_950_sp_2025.php
2025,Ducati Monster 937 Plus,-,Naked bike,937 ccm,https://bikez.com/motorcycles/ducati_monster_937_plus_2025.php
2025,Ducati Monster 937 SP,-,Naked bike,937 ccm,https://bikez.com/motorcycles/ducati_monster_937_sp_2025.php
2025,Ducati Monster Senna,-,Naked bike,937 ccm,https://bikez.com/motorcycles/ducati_monster_senna_2025.php
2025,Ducati Multistrada V4,-,Sport touring,1158 ccm,https://bikez.com/motorcycles/ducati_multistrada_v4_2025.php
2025,Ducati Multistrada V4 Pikes Peak,-,Sport,1158 ccm,https://bikez.com/motorcycles/ducati_multistrada_v4_pikes_peak_2025.php
2025,Ducati Multistrada V4 Rally,-,Enduro/offroad,1158 ccm,https://bikez.com/motorcycles/ducati_multistrada_v4_rally_2025.php
2025,Ducati Multistrada V4 RS,-,Sport,1103 ccm,https://bikez.com/motorcycles/ducati_multistrada_v4_rs_2025.php
2025,Ducati Multistrada V4 S,-,Sport touring,1158 ccm,https://bikez.com/motorcycles/ducati_multistrada_v4_s_2025.php
2025,Ducati Panigale V2,-,Sport,955 ccm,https://bikez.com/motorcycles/ducati_panigale_v2_2025.php
2025,Ducati Panigale V2 Bayliss,-,Sport,955 ccm,https://bikez.com/motorcycles/ducati_panigale_v2_bayliss_2025.php
2025,Ducati Panigale V2 Superquadro,-,Sport,955 ccm,https://bikez.com/motorcycles/ducati_panigale_v2_superquadro_2025.php
2025,Ducati Scrambler 1100 Dark Pro,-,Classic,1079 ccm,https://bikez.com/motorcycles/ducati_scrambler_1100_dark_pro_2025.php
2025,Ducati Scrambler Full Throttle,-,Allround,803 ccm,https://bikez.com/motorcycles/ducati_scrambler_full_throttle_2025.php
2025,Ducati Scrambler Icon Dark,-,Allround,803 ccm,https://bikez.com/motorcycles/ducati_scrambler_icon_dark_2025.php
2025,Ducati Scrambler Nightshift,-,Naked bike,803 ccm,https://bikez.com/motorcycles/ducati_scrambler_nightshift_2025.php
2025,Ducati Streetfighter V2,-,Naked bike,955 ccm,https://bikez.com/motorcycles/ducati_streetfighter_v2_2025.php
2025,Ducati Streetfighter V4,-,Naked bike,1103 ccm,https://bikez.com/motorcycles/ducati_streetfighter_v4_2025.php
2025,Ducati Streetfighter V4 S,-,Naked bike,1103 ccm,https://bikez.com/motorcycles/ducati_streetfighter_v4_s_2025.php
2025,Ducati Streetfighter V4 SP2,-,Naked bike,1103 ccm,https://bikez.com/motorcycles/ducati_streetfighter_v4_sp2_2025.php
2025,Ducati Supersport 950,-,Sport,937 ccm,https://bikez.com/motorcycles/ducati_supersport_950_2025.php
2025,Ducati Supersport 950 S,-,Sport,937 ccm,https://bikez.com/motorcycles/ducati_supersport_950_s_2025.php
2025,Ebretti 318 Lithium,-,Scooter,Electric,https://bikez.com/motorcycles/ebretti_318_lithium_2025.php
2025,Ecooter E2Max,-,Scooter,Electric,https://bikez.com/motorcycles/ecooter_e2max_2025.php
2025,Ecooter E2R,-,Scooter,Electric,https://bikez.com/motorcycles/ecooter_e2r_2025.php
2025,Ecooter E2S,-,Scooter,Electric,https://bikez.com/motorcycles/ecooter_e2s_2025.php
2025,Electric Motion Escape X,-,Enduro/offroad,Electric,https://bikez.com/motorcycles/electric_motion_escape_x_2025.php
2025,Enfield Bear 650,-,Allround,648 ccm,https://bikez.com/motorcycles/enfield_bear_650_2025.php
2025,Enfield Bullet 350,-,Classic,349 ccm,https://bikez.com/motorcycles/enfield_bullet_350_2025.php
2025,Enfield Classic 650,-,Allround,648 ccm,https://bikez.com/motorcycles/enfield_classic_650_2025.php
2025,Enfield Guerrilla 450,-,Allround,452 ccm,https://bikez.com/motorcycles/enfield_guerrilla_450_2025.php
2025,Enfield Himalayan 410,-,Enduro/offroad,411 ccm,https://bikez.com/motorcycles/enfield_himalayan_410_2025.php
2025,Enfield Interceptor 650,-,Allround,648 ccm,https://bikez.com/motorcycles/enfield_interceptor_650_2025.php
2025,Enfield Shotgun 650,-,Allround,648 ccm,https://bikez.com/motorcycles/enfield_shotgun_650_2025.php
2025,Enfield Super Meteor 650,-,Classic,648 ccm,https://bikez.com/motorcycles/enfield_super_meteor_650_2025.php
2025,Evolet Derby,-,Scooter,Electric,https://bikez.com/motorcycles/evolet_derby_2025.php
2025,Fantic Caballero Scrambler 700,-,Enduro/offroad,689 ccm,https://bikez.com/motorcycles/fantic_caballero_scrambler_700_2025.php
2025,Fantic Stealth 125,-,Naked bike,125 ccm,https://bikez.com/motorcycles/fantic_stealth_125_2025.php
2025,FB Mondial Mud 452,-,Cross/motocross,450 ccm,https://bikez.com/motorcycles/fb_mondial_mud_452_2025.php
2025,FB Mondial Piega 452,-,Naked bike,450 ccm,https://bikez.com/motorcycles/fb_mondial_piega_452_2025.php
2025,FB Mondial Sendero 300,-,Enduro/offroad,292 ccm,https://bikez.com/motorcycles/fb_mondial_sendero_300_2025.php
2025,FB Mondial SMX Enduro,-,Enduro/offroad,124 ccm,https://bikez.com/motorcycles/fb_mondial_smx_enduro_2025.php
2025,GAS GAS EC 125,-,Enduro/offroad,125 ccm,https://bikez.com/motorcycles/gas_gas_ec_125_2025.php
2025,GAS GAS EC 250,-,Enduro/offroad,249 ccm,https://bikez.com/motorcycles/gas_gas_ec_250_2025.php
2025,GAS GAS EC 250F,-,Enduro/offroad,250 ccm,https://bikez.com/motorcycles/gas_gas_ec_250f_2025.php
2025,GAS GAS EC 300,-,Enduro/offroad,293 ccm,https://bikez.com/motorcycles/gas_gas_ec_300_2025.php
2025,GAS GAS EC 300 GP,-,Enduro/offroad,293 ccm,https://bikez.com/motorcycles/gas_gas_ec_300_gp_2025.php
2025,GAS GAS EC 350F,-,Enduro/offroad,350 ccm,https://bikez.com/motorcycles/gas_gas_ec_350f_2025.php
2025,GAS GAS EC 450F,-,Enduro/offroad,450 ccm,https://bikez.com/motorcycles/gas_gas_ec_450f_2025.php
2025,GAS GAS EC 500F,-,Enduro/offroad,511 ccm,https://bikez.com/motorcycles/gas_gas_ec_500f_2025.php
2025,GAS GAS ES 500,-,Enduro/offroad,511 ccm,https://bikez.com/motorcycles/gas_gas_es_500_2025.php
2025,GAS GAS EX 250,-,Enduro/offroad,249 ccm,https://bikez.com/motorcycles/gas_gas_ex_250_2025.php
2025,GAS GAS EX 250F,-,Enduro/offroad,250 ccm,https://bikez.com/motorcycles/gas_gas_ex_250f_2025.php
2025,GAS GAS EX 300,-,Enduro/offroad,293 ccm,https://bikez.com/motorcycles/gas_gas_ex_300_2025.php
2025,GAS GAS EX 350F,-,Enduro/offroad,350 ccm,https://bikez.com/motorcycles/gas_gas_ex_350f_2025.php
2025,GAS GAS MC 125,-,Cross/motocross,125 ccm,https://bikez.com/motorcycles/gas_gas_mc_125_2025.php
2025,GAS GAS MC 150,-,Cross/motocross,144 ccm,https://bikez.com/motorcycles/gas_gas_mc_150_2025.php
2025,GAS GAS MC 250,-,Cross/motocross,249 ccm,https://bikez.com/motorcycles/gas_gas_mc_250_2025.php
2025,GAS GAS MC 250F,-,Cross/motocross,250 ccm,https://bikez.com/motorcycles/gas_gas_mc_250f_2025.php
2025,GAS GAS MC 300,-,Cross/motocross,293 ccm,https://bikez.com/motorcycles/gas_gas_mc_300_2025.php
2025,GAS GAS MC 350F,-,Cross/motocross,350 ccm,https://bikez.com/motorcycles/gas_gas_mc_350f_2025.php
2025,GAS GAS MC 450F,-,Cross/motocross,450 ccm,https://bikez.com/motorcycles/gas_gas_mc_450f_2025.php
2025,GAS GAS MC 450F Prado Edition,-,Cross/motocross,450 ccm,https://bikez.com/motorcycles/gas_gas_mc_450f_prado_edition_2025.php
2025,GAS GAS MC 50,-,"Minibike, cross",50 ccm,https://bikez.com/motorcycles/gas_gas_mc_50_2025.php
2025,GAS GAS MC 65,-,"Minibike, cross",65 ccm,https://bikez.com/motorcycles/gas_gas_mc_65_2025.php
2025,GAS GAS MC 85 17-14,-,Cross/motocross,85 ccm,https://bikez.com/motorcycles/gas_gas_mc_85_17-14_2025.php
2025,GAS GAS MC 85 19-16,-,Cross/motocross,85 ccm,https://bikez.com/motorcycles/gas_gas_mc_85_19-16_2025.php
2025,GAS GAS MC-E 2,-,"Minibike, cross",Electric,https://bikez.com/motorcycles/gas_gas_mc-e_2_2025.php
2025,GAS GAS TXT GP 250,-,Trial,248 ccm,https://bikez.com/motorcycles/gas_gas_txt_gp_250_2025.php
2025,GAS GAS TXT GP 300,-,Trial,294 ccm,https://bikez.com/motorcycles/gas_gas_txt_gp_300_2025.php
2025,GAS GAS TXT Racing 125,-,Trial,125 ccm,https://bikez.com/motorcycles/gas_gas_txt_racing_125_2025.php
2025,GAS GAS TXT Racing 250,-,Trial,248 ccm,https://bikez.com/motorcycles/gas_gas_txt_racing_250_2025.php
2025,GAS GAS TXT Racing 280,-,Trial,272 ccm,https://bikez.com/motorcycles/gas_gas_txt_racing_280_2025.php
2025,GAS GAS TXT Racing 300,-,Trial,294 ccm,https://bikez.com/motorcycles/gas_gas_txt_racing_300_2025.php
2025,Genuine Scooter Brio 50i,-,Scooter,50 ccm,https://bikez.com/motorcycles/genuine_scooter_brio_50i_2025.php
2025,Genuine Scooter Buddy 125,-,Scooter,125 ccm,https://bikez.com/motorcycles/genuine_scooter_buddy_125_2025.php
2025,Genuine Scooter Buddy 170i,-,Scooter,169 ccm,https://bikez.com/motorcycles/genuine_scooter_buddy_170i_2025.php
2025,Genuine Scooter Buddy 50,-,Scooter,50 ccm,https://bikez.com/motorcycles/genuine_scooter_buddy_50_2025.php
2025,Genuine Scooter Buddy 50 International,-,Scooter,50 ccm,https://bikez.com/motorcycles/genuine_scooter_buddy_50_international_2025.php
2025,Genuine Scooter Hooligan 170i,-,Scooter,169 ccm,https://bikez.com/motorcycles/genuine_scooter_hooligan_170i_2025.php
2025,Genuine Scooter Rattler 125,-,Scooter,125 ccm,https://bikez.com/motorcycles/genuine_scooter_rattler_125_2025.php
2025,Genuine Scooter Rattler 200i,-,Scooter,169 ccm,https://bikez.com/motorcycles/genuine_scooter_rattler_200i_2025.php
2025,Genuine Scooter Roughhouse 50,-,Scooter,50 ccm,https://bikez.com/motorcycles/genuine_scooter_roughhouse_50_2025.php
2025,Genuine Scooter Roughhouse 50 Sport,-,Scooter,50 ccm,https://bikez.com/motorcycles/genuine_scooter_roughhouse_50_sport_2025.php
2025,Genuine Scooter Urbano 125,-,Scooter,125 ccm,https://bikez.com/motorcycles/genuine_scooter_urbano_125_2025.php
2025,Genuine Scooter Urbano 200i,-,Scooter,169 ccm,https://bikez.com/motorcycles/genuine_scooter_urbano_200i_2025.php
2025,Genuine Scooter Urbano 50i,-,Scooter,50 ccm,https://bikez.com/motorcycles/genuine_scooter_urbano_50i_2025.php
2025,Goes Copper 2.0,-,ATV,176 ccm,https://bikez.com/motorcycles/goes_copper_20_2025.php
2025,Gogoro Jego,-,Scooter,Electric,https://bikez.com/motorcycles/gogoro_jego_2025.php
2025,Hanway Bob 400C,-,Classic,389 ccm,https://bikez.com/motorcycles/hanway_bob_400c_2025.php
2025,Hanway Furious 300NK,-,Naked bike,294 ccm,https://bikez.com/motorcycles/hanway_furious_300nk_2025.php
2025,Hanway YP500 Special Edistion,-,Classic,498 ccm,https://bikez.com/motorcycles/hanway_yp500_special_edistion_2025.php
2025,Haojin Charm HJ115-16,-,Scooter,114 ccm,https://bikez.com/motorcycles/haojin_charm_hj115-16_2025.php
2025,Haojue UDF 125,-,Scooter,124 ccm,https://bikez.com/motorcycles/haojue_udf_125_2025.php
2025,Harley-Davidson Breakout 117,-,Custom/cruiser,1917 ccm,https://bikez.com/motorcycles/harley-davidson_breakout_117_2025.php
2025,Harley-Davidson CVO Pan America,-,Super motard,1252 ccm,https://bikez.com/motorcycles/harley-davidson_cvo_pan_america_2025.php
2025,Harley-Davidson CVO Road Glide,-,Touring,1983 ccm,https://bikez.com/motorcycles/harley-davidson_cvo_road_glide_2025.php
2025,Harley-Davidson CVO Road Glide ST,-,Touring,1983 ccm,https://bikez.com/motorcycles/harley-davidson_cvo_road_glide_st_2025.php
2025,Harley-Davidson CVO Street Glide,-,Touring,1983 ccm,https://bikez.com/motorcycles/harley-davidson_cvo_street_glide_2025.php
2025,Harley-Davidson Fat Boy 117,Show rating,Custom/cruiser,1917 ccm,https://bikez.com/motorcycles/harley-davidson_fat_boy_117_2025.php
2025,Harley-Davidson Freewheeler,-,Custom/cruiser,1868 ccm,https://bikez.com/motorcycles/harley-davidson_freewheeler_2025.php
2025,Harley-Davidson Heritage Classic 117,-,Custom/cruiser,1917 ccm,https://bikez.com/motorcycles/harley-davidson_heritage_classic_117_2025.php
2025,Harley-Davidson Low Rider S,-,Custom/cruiser,1917 ccm,https://bikez.com/motorcycles/harley-davidson_low_rider_s_2025.php
2025,Harley-Davidson Low Rider ST,-,Custom/cruiser,1923 ccm,https://bikez.com/motorcycles/harley-davidson_low_rider_st_2025.php
2025,Harley-Davidson Nightster,-,Sport,975 ccm,https://bikez.com/motorcycles/harley-davidson_nightster_2025.php
2025,Harley-Davidson Nightster Special,-,Sport,975 ccm,https://bikez.com/motorcycles/harley-davidson_nightster_special_2025.php
2025,Harley-Davidson Pan America 1250 Special,-,Super motard,1252 ccm,https://bikez.com/motorcycles/harley-davidson_pan_america_1250_special_2025.php
2025,Harley-Davidson Pan America 1250 ST,-,Super motard,1252 ccm,https://bikez.com/motorcycles/harley-davidson_pan_america_1250_st_2025.php
2025,Harley-Davidson Road Glide,-,Touring,1917 ccm,https://bikez.com/motorcycles/harley-davidson_road_glide_2025.php
2025,Harley-Davidson Road Glide 3,-,Touring,1868 ccm,https://bikez.com/motorcycles/harley-davidson_road_glide_3_2025.php
2025,Harley-Davidson Road King Special,Show rating,Touring,1868 ccm,https://bikez.com/motorcycles/harley-davidson_road_king_special_2025.php
2025,Harley-Davidson Sportster S,-,Sport,1252 ccm,https://bikez.com/motorcycles/harley-davidson_sportster_s_2025.php
2025,Harley-Davidson Street Bob 117,-,Custom/cruiser,1917 ccm,https://bikez.com/motorcycles/harley-davidson_street_bob_117_2025.php
2025,Harley-Davidson Street Glide,-,Touring,1917 ccm,https://bikez.com/motorcycles/harley-davidson_street_glide_2025.php
2025,Harley-Davidson Street Glide Ultra,-,Touring,1917 ccm,https://bikez.com/motorcycles/harley-davidson_street_glide_ultra_2025.php
2025,Harley-Davidson Tri Glide Ultra,-,Touring,1868 ccm,https://bikez.com/motorcycles/harley-davidson_tri_glide_ultra_2025.php
2025,Harley-Davidson X440 S,-,Allround,440 ccm,https://bikez.com/motorcycles/harley-davidson_x440_s_2025.php
2025,Hartford Mini Elite 150,-,"Minibike, sport",150 ccm,https://bikez.com/motorcycles/hartford_mini_elite_150_2025.php
2025,Hartford VR-220HX,-,Enduro/offroad,223 ccm,https://bikez.com/motorcycles/hartford_vr-220hx_2025.php
2025,Herald Classic 125,-,Allround,124 ccm,https://bikez.com/motorcycles/herald_classic_125_2025.php
2025,Hero Glamour,-,Sport,125 ccm,https://bikez.com/motorcycles/hero_glamour_2025.php
2025,Hero XPulse 210,-,Sport,210 ccm,https://bikez.com/motorcycles/hero_xpulse_210_2025.php
2025,Hero Xtreme 250R,-,Naked bike,249 ccm,https://bikez.com/motorcycles/hero_xtreme_250r_2025.php
2025,Honda Activa,-,Scooter,109 ccm,https://bikez.com/motorcycles/honda_activa_2025.php
2025,Honda ADV160,-,Scooter,157 ccm,https://bikez.com/motorcycles/honda_adv160_2025.php
2025,Honda Africa Twin,-,Enduro/offroad,1083 ccm,https://bikez.com/motorcycles/honda_africa_twin_2025.php
2025,Honda Africa Twin Adventure Sports DCT,-,Enduro/offroad,1083 ccm,https://bikez.com/motorcycles/honda_africa_twin_adventure_sports_dct_2025.php
2025,Honda Africa Twin Adventure Sports ES,-,Enduro/offroad,1083 ccm,https://bikez.com/motorcycles/honda_africa_twin_adventure_sports_es_2025.php
2025,Honda Aviator,-,Scooter,109 ccm,https://bikez.com/motorcycles/honda_aviator_2025.php
2025,Honda CB1000R Black Edition,-,Naked bike,998 ccm,https://bikez.com/motorcycles/honda_cb1000r_black_edition_2025.php
2025,Honda CB300R,-,Sport,286 ccm,https://bikez.com/motorcycles/honda_cb300r_2025.php
2025,Honda CB500F,-,Naked bike,471 ccm,https://bikez.com/motorcycles/honda_cb500f_2025.php
2025,Honda CBR1000RR,-,Sport,999 ccm,https://bikez.com/motorcycles/honda_cbr1000rr_2025.php
2025,Honda CBR1000RR-R Fireblade SP,-,Sport,1000 ccm,https://bikez.com/motorcycles/honda_cbr1000rr-r_fireblade_sp_2025.php
2025,Honda CBR500R,-,Sport,471 ccm,https://bikez.com/motorcycles/honda_cbr500r_2025.php
2025,Honda CBR600RR,-,Sport,599 ccm,https://bikez.com/motorcycles/honda_cbr600rr_2025.php
2025,Honda CBR650R,-,Sport,649 ccm,https://bikez.com/motorcycles/honda_cbr650r_2025.php
2025,Honda CRF110F,-,Enduro/offroad,109 ccm,https://bikez.com/motorcycles/honda_crf110f_2025.php
2025,Honda CRF125F,-,Cross/motocross,125 ccm,https://bikez.com/motorcycles/honda_crf125f_2025.php
2025,Honda CRF150R,-,Cross/motocross,150 ccm,https://bikez.com/motorcycles/honda_crf150r_2025.php
2025,Honda CRF150R Expert,-,Cross/motocross,150 ccm,https://bikez.com/motorcycles/honda_crf150r_expert_2025.php
2025,Honda CRF250F,-,Cross/motocross,250 ccm,https://bikez.com/motorcycles/honda_crf250f_2025.php
2025,Honda CRF250R,-,Cross/motocross,249 ccm,https://bikez.com/motorcycles/honda_crf250r_2025.php
2025,Honda CRF250RWE,-,Cross/motocross,249 ccm,https://bikez.com/motorcycles/honda_crf250rwe_2025.php
2025,Honda CRF250RX,-,Enduro/offroad,249 ccm,https://bikez.com/motorcycles/honda_crf250rx_2025.php
2025,Honda CRF300LS,-,Enduro/offroad,286 ccm,https://bikez.com/motorcycles/honda_crf300ls_2025.php
2025,Honda CRF450R,-,Cross/motocross,450 ccm,https://bikez.com/motorcycles/honda_crf450r_2025.php
2025,Honda CRF450R-S,-,Cross/motocross,450 ccm,https://bikez.com/motorcycles/honda_crf450r-s_2025.php
2025,Honda CRF450RL,-,Cross/motocross,449 ccm,https://bikez.com/motorcycles/honda_crf450rl_2025.php
2025,Honda CRF450RX,-,Enduro/offroad,450 ccm,https://bikez.com/motorcycles/honda_crf450rx_2025.php
